Gen;	BestValidIndiv;	Len Train Valid;	Len Train Valid;	Len Train Valid;	Len Train Valid;	Len Train Valid;	Len Train Valid;	
Best: Len=86; Trn=0.0735359; Val=0.0751075; Tst=0.0656769;


#Evaluations = 1500006
Best evolved individual:
  Length = 86
  Training error   = 0.0735359
  Validating error = 0.0751075
  Testing error    = 0.0656769
  Genotype: 3,0 0,5 0,3 4,a 0,0 3,0 0,4 9,7 c,3 4,5 1,1 2,5 0,6 0,3 10,0 6,2 e,0 0,5 10,0 6,2 c,1 6,7 10,0 1,1 b,0 a,6 11,0 7,0 2,3 a,6 0,7 3,5 2,0 2,0 0,8 0,0 3,1 0,1 11,0 3,2 0,0 0,6 3,4 6,7 10,0 11,0 9,7 0,2 6,3 5,0 0,7 0,1 4,1 e,0 0,1 e,0 6,4 11,0 2,3 6,5 11,0 2,0 2,1 0,4 2,5 2,6 0,2 0,0 5,0 6,6 10,0 1,1 0,0 6,2 1,1 11,0 1,0 a,5 5,2 8,2 1,3 6,0 3,6 2,7 10,0 d,2 11,0 c,3 0,3 11,0 0,0 a,9 1,5 2,6 0,2 6,1 3,3 10,0 0,9 3,0 0,0 0,0 11,0 0,6 2,4 0,0 0,0 0,0 0,3 0,4 0,0 0,2 5,7 3,6 10,0 0,6 0,1 10,0 0,2 6,2 0,7 0,2 2,4 5,2 0,6 0,5 a,9 9,4 
Duration = 00:07:43.5625000
